Cycle Index,Step Index,Date,Current(mA),Voltage(V),Chg. Cap.(mAh),DChg. Cap.(mAh)
1,2,2026-01-01  00:39:00.0,-200.0,3.6907,0.0,1.0236
1,2,2026-01-01  00:39:36.0,-200.0,3.6333,0.0,1.0723
1,2,2026-01-01  00:40:12.0,-200.0,3.5728,0.0,1.1211
1,2,2026-01-01  00:40:48.0,-200.0,3.5047,0.0,1.1698
1,2,2026-01-01  00:41:24.0,-200.0,3.4474,0.0,1.2185
1,2,2026-01-01  00:42:00.0,-200.0,3.3956,0.0,1.2673
1,2,2026-01-01  00:42:36.0,-200.0,3.3352,0.0,1.316
1,2,2026-01-01  00:43:12.0,-200.0,3.2916,0.0,1.3648
1,2,2026-01-01  00:43:48.0,-200.0,3.249,0.0,1.4135
1,2,2026-01-01  00:44:24.0,-200.0,3.2141,0.0,1.4622
1,2,2026-01-01  00:45:00.0,-200.0,3.1781,0.0,1.511
1,2,2026-01-01  00:45:36.0,-200.0,3.1452,0.0,1.5597
1,2,2026-01-01  00:46:12.0,-200.0,3.1193,0.0,1.6085
1,2,2026-01-01  00:46:48.0,-200.0,3.0976,0.0,1.6572
1,2,2026-01-01  00:47:24.0,-200.0,3.0842,0.0,1.7059
1,2,2026-01-01  00:48:00.0,-200.0,3.0625,0.0,1.7547
1,2,2026-01-01  00:48:36.0,-200.0,3.0496,0.0,1.8034
1,2,2026-01-01  00:49:12.0,-200.0,3.0405,0.0,1.8522
1,2,2026-01-01  00:49:48.0,-200.0,3.0298,0.0,1.9009
1,2,2026-01-01  00:50:24.0,-200.0,3.0219,0.0,1.9497
1,2,2026-01-01  00:51:00.0,-200.0,3.0128,0.0,1.9984
1,2,2026-01-01  00:51:36.0,-200.0,3.0108,0.0,2.0471
1,2,2026-01-01  00:52:12.0,-200.0,3.0052,0.0,2.0959
1,2,2026-01-01  00:52:48.0,-200.0,3.0064,0.0,2.1446
1,2,2026-01-01  00:53:24.0,-200.0,3.002,0.0,2.1934
2,3,2026-01-01  00:54:00.0,200.0,3.0029,0.0488,0.0
2,3,2026-01-01  00:54:36.0,200.0,3.0085,0.0977,0.0
2,3,2026-01-01  00:55:12.0,200.0,3.0098,0.1465,0.0
2,3,2026-01-01  00:55:48.0,200.0,3.0193,0.1954,0.0
2,3,2026-01-01  00:56:24.0,200.0,3.0225,0.2442,0.0
2,3,2026-01-01  00:57:00.0,200.0,3.0319,0.293,0.0
2,3,2026-01-01  00:57:36.0,200.0,3.0355,0.3419,0.0
2,3,2026-01-01  00:58:12.0,200.0,3.0515,0.3907,0.0
2,3,2026-01-01  00:58:48.0,200.0,3.0587,0.4396,0.0
2,3,2026-01-01  00:59:24.0,200.0,3.0735,0.4884,0.0
2,3,2026-01-01  01:00:00.0,200.0,3.0974,0.5372,0.0
2,3,2026-01-01  01:00:36.0,200.0,3.1177,0.5861,0.0
2,3,2026-01-01  01:01:12.0,200.0,3.1466,0.6349,0.0
2,3,2026-01-01  01:01:48.0,200.0,3.1828,0.6838,0.0
2,3,2026-01-01  01:02:24.0,200.0,3.2079,0.7326,0.0
2,3,2026-01-01  01:03:00.0,200.0,3.2474,0.7814,0.0
2,3,2026-01-01  01:03:36.0,200.0,3.2936,0.8303,0.0
2,3,2026-01-01  01:04:12.0,200.0,3.3427,0.8791,0.0
2,3,2026-01-01  01:04:48.0,200.0,3.3931,0.928,0.0
2,3,2026-01-01  01:05:24.0,200.0,3.4491,0.9768,0.0
2,3,2026-01-01  01:06:00.0,200.0,3.5108,1.0256,0.0
2,3,2026-01-01  01:06:36.0,200.0,3.5709,1.0745,0.0
2,3,2026-01-01  01:07:12.0,200.0,3.6275,1.1233,0.0
2,3,2026-01-01  01:07:48.0,200.0,3.6911,1.1722,0.0
2,3,2026-01-01  01:08:24.0,200.0,3.7504,1.221,0.0
2,3,2026-01-01  01:09:00.0,200.0,3.8032,1.2698,0.0
2,3,2026-01-01  01:09:36.0,200.0,3.8596,1.3187,0.0
2,3,2026-01-01  01:10:12.0,200.0,3.9045,1.3675,0.0
2,3,2026-01-01  01:10:48.0,200.0,3.9536,1.4164,0.0
2,3,2026-01-01  01:11:24.0,200.0,3.9902,1.4652,0.0
2,3,2026-01-01  01:12:00.0,200.0,4.0242,1.514,0.0
2,3,2026-01-01  01:12:36.0,200.0,4.0521,1.5629,0.0
2,3,2026-01-01  01:13:12.0,200.0,4.0793,1.6117,0.0
2,3,2026-01-01  01:13:48.0,200.0,4.0957,1.6606,0.0
2,3,2026-01-01  01:14:24.0,200.0,4.117,1.7094,0.0
2,3,2026-01-01  01:15:00.0,200.0,4.1373,1.7582,0.0
2,3,2026-01-01  01:15:36.0,200.0,4.1431,1.8071,0.0
2,3,2026-01-01  01:16:12.0,200.0,4.1631,1.8559,0.0
2,3,2026-01-01  01:16:48.0,200.0,4.1646,1.9048,0.0
2,3,2026-01-01  01:17:24.0,200.0,4.1798,1.9536,0.0
2,3,2026-01-01  01:18:00.0,200.0,4.1813,2.0024,0.0
2,3,2026-01-01  01:18:36.0,200.0,4.1915,2.0513,0.0
2,3,2026-01-01  01:19:12.0,200.0,4.1939,2.1001,0.0
2,3,2026-01-01  01:19:48.0,200.0,4.1924,2.149,0.0
2,3,2026-01-01  01:20:24.0,200.0,4.2037,2.1978,0.0
2,4,2026-01-01  01:21:00.0,-200.0,4.2014,0.0,0.0483
2,4,2026-01-01  01:21:36.0,-200.0,4.1933,0.0,0.0965
2,4,2026-01-01  01:22:12.0,-200.0,4.1883,0.0,0.1448
2,4,2026-01-01  01:22:48.0,-200.0,4.1834,0.0,0.193
2,4,2026-01-01  01:23:24.0,-200.0,4.1746,0.0,0.2413
2,4,2026-01-01  01:24:00.0,-200.0,4.1731,0.0,0.2895
2,4,2026-01-01  01:24:36.0,-200.0,4.159,0.0,0.3378
2,4,2026-01-01  01:25:12.0,-200.0,4.1493,0.0,0.386
2,4,2026-01-01  01:25:48.0,-200.0,4.1338,0.0,0.4343
2,4,2026-01-01  01:26:24.0,-200.0,4.1185,0.0,0.4825
2,4,2026-01-01  01:27:00.0,-200.0,4.0978,0.0,0.5308
2,4,2026-01-01  01:27:36.0,-200.0,4.0834,0.0,0.579
2,4,2026-01-01  01:28:12.0,-200.0,4.0534,0.0,0.6273
2,4,2026-01-01  01:28:48.0,-200.0,4.0269,0.0,0.6756
2,4,2026-01-01  01:29:24.0,-200.0,3.9897,0.0,0.7238
2,4,2026-01-01  01:30:00.0,-200.0,3.9486,0.0,0.7721
2,4,2026-01-01  01:30:36.0,-200.0,3.9061,0.0,0.8203
2,4,2026-01-01  01:31:12.0,-200.0,3.8571,0.0,0.8686
2,4,2026-01-01  01:31:48.0,-200.0,3.8064,0.0,0.9168
2,4,2026-01-01  01:32:24.0,-200.0,3.7491,0.0,0.9651
2,4,2026-01-01  01:33:00.0,-200.0,3.6904,0.0,1.0133
2,4,2026-01-01  01:33:36.0,-200.0,3.6265,0.0,1.0616
2,4,2026-01-01  01:34:12.0,-200.0,3.5669,0.0,1.1098
2,4,2026-01-01  01:34:48.0,-200.0,3.5136,0.0,1.1581
2,4,2026-01-01  01:35:24.0,-200.0,3.4477,0.0,1.2063
2,4,2026-01-01  01:36:00.0,-200.0,3.3905,0.0,1.2546
2,4,2026-01-01  01:36:36.0,-200.0,3.3422,0.0,1.3029
2,4,2026-01-01  01:37:12.0,-200.0,3.2972,0.0,1.3511
2,4,2026-01-01  01:37:48.0,-200.0,3.2449,0.0,1.3994
2,4,2026-01-01  01:38:24.0,-200.0,3.2097,0.0,1.4476
2,4,2026-01-01  01:39:00.0,-200.0,3.1741,0.0,1.4959
2,4,2026-01-01  01:39:36.0,-200.0,3.1409,0.0,1.5441
2,4,2026-01-01  01:40:12.0,-200.0,3.1226,0.0,1.5924
2,4,2026-01-01  01:40:48.0,-200.0,3.0983,0.0,1.6406
2,4,2026-01-01  01:41:24.0,-200.0,3.0798,0.0,1.6889
2,4,2026-01-01  01:42:00.0,-200.0,3.0615,0.0,1.7371
2,4,2026-01-01  01:42:36.0,-200.0,3.0519,0.0,1.7854
2,4,2026-01-01  01:43:12.0,-200.0,3.0378,0.0,1.8336
2,4,2026-01-01  01:43:48.0,-200.0,3.0297,0.0,1.8819
2,4,2026-01-01  01:44:24.0,-200.0,3.0192,0.0,1.9302
2,4,2026-01-01  01:45:00.0,-200.0,3.0125,0.0,1.9784
2,4,2026-01-01  01:45:36.0,-200.0,3.0149,0.0,2.0267
2,4,2026-01-01  01:46:12.0,-200.0,3.005,0.0,2.0749
2,4,2026-01-01  01:46:48.0,-200.0,3.0038,0.0,2.1232
2,4,2026-01-01  01:47:24.0,-200.0,2.9999,0.0,2.1714
3,5,2026-01-01  01:48:00.0,200.0,3.0016,0.0483,0.0
3,5,2026-01-01  01:48:36.0,200.0,3.005,0.0967,0.0
3,5,2026-01-01  01:49:12.0,200.0,3.0128,0.145,0.0
3,5,2026-01-01  01:49:48.0,200.0,3.0152,0.1934,0.0
3,5,2026-01-01  01:50:24.0,200.0,3.022,0.2417,0.0
3,5,2026-01-01  01:51:00.0,200.0,3.0302,0.2901,0.0
3,5,2026-01-01  01:51:36.0,200.0,3.0429,0.3384,0.0
3,5,2026-01-01  01:52:12.0,200.0,3.0526,0.3868,0.0
3,5,2026-01-01  01:52:48.0,200.0,3.0649,0.4351,0.0
3,5,2026-01-01  01:53:24.0,200.0,3.0779,0.4835,0.0
3,5,2026-01-01  01:54:00.0,200.0,3.0942,0.5318,0.0
3,5,2026-01-01  01:54:36.0,200.0,3.1232,0.5802,0.0
3,5,2026-01-01  01:55:12.0,200.0,3.1491,0.6285,0.0
3,5,2026-01-01  01:55:48.0,200.0,3.1756,0.6769,0.0
3,5,2026-01-01  01:56:24.0,200.0,3.212,0.7252,0.0
3,5,2026-01-01  01:57:00.0,200.0,3.2516,0.7735,0.0
3,5,2026-01-01  01:57:36.0,200.0,3.2954,0.8219,0.0
3,5,2026-01-01  01:58:12.0,200.0,3.3439,0.8702,0.0
3,5,2026-01-01  01:58:48.0,200.0,3.3923,0.9186,0.0
3,5,2026-01-01  01:59:24.0,200.0,3.4543,0.9669,0.0
3,5,2026-01-01  02:00:00.0,200.0,3.5049,1.0153,0.0
3,5,2026-01-01  02:00:36.0,200.0,3.5719,1.0636,0.0
3,5,2026-01-01  02:01:12.0,200.0,3.6321,1.112,0.0
3,5,2026-01-01  02:01:48.0,200.0,3.694,1.1603,0.0
3,5,2026-01-01  02:02:24.0,200.0,3.7559,1.2087,0.0
3,5,2026-01-01  02:03:00.0,200.0,3.8108,1.257,0.0
3,5,2026-01-01  02:03:36.0,200.0,3.8554,1.3054,0.0
3,5,2026-01-01  02:04:12.0,200.0,3.902,1.3537,0.0
3,5,2026-01-01  02:04:48.0,200.0,3.9532,1.4021,0.0
3,5,2026-01-01  02:05:24.0,200.0,3.9866,1.4504,0.0
3,5,2026-01-01  02:06:00.0,200.0,4.0239,1.4987,0.0
3,5,2026-01-01  02:06:36.0,200.0,4.0564,1.5471,0.0
3,5,2026-01-01  02:07:12.0,200.0,4.0747,1.5954,0.0
3,5,2026-01-01  02:07:48.0,200.0,4.0953,1.6438,0.0
3,5,2026-01-01  02:08:24.0,200.0,4.1212,1.6921,0.0
3,5,2026-01-01  02:09:00.0,200.0,4.1363,1.7405,0.0
3,5,2026-01-01  02:09:36.0,200.0,4.1488,1.7888,0.0
3,5,2026-01-01  02:10:12.0,200.0,4.1607,1.8372,0.0
3,5,2026-01-01  02:10:48.0,200.0,4.1673,1.8855,0.0
3,5,2026-01-01  02:11:24.0,200.0,4.173,1.9339,0.0
3,5,2026-01-01  02:12:00.0,200.0,4.1834,1.9822,0.0
3,5,2026-01-01  02:12:36.0,200.0,4.1862,2.0306,0.0
3,5,2026-01-01  02:13:12.0,200.0,4.1885,2.0789,0.0
3,5,2026-01-01  02:13:48.0,200.0,4.1986,2.1273,0.0
3,5,2026-01-01  02:14:24.0,200.0,4.1998,2.1756,0.0
3,6,2026-01-01  02:15:00.0,-200.0,4.1983,0.0,0.0478
3,6,2026-01-01  02:15:36.0,-200.0,4.1905,0.0,0.0955
3,6,2026-01-01  02:16:12.0,-200.0,4.1872,0.0,0.1433
3,6,2026-01-01  02:16:48.0,-200.0,4.1809,0.0,0.1911
3,6,2026-01-01  02:17:24.0,-200.0,4.1749,0.0,0.2388
3,6,2026-01-01  02:18:00.0,-200.0,4.1704,0.0,0.2866
3,6,2026-01-01  02:18:36.0,-200.0,4.1582,0.0,0.3344
3,6,2026-01-01  02:19:12.0,-200.0,4.1506,0.0,0.3821
3,6,2026-01-01  02:19:48.0,-200.0,4.1372,0.0,0.4299
3,6,2026-01-01  02:20:24.0,-200.0,4.1265,0.0,0.4777
3,6,2026-01-01  02:21:00.0,-200.0,4.0975,0.0,0.5254
3,6,2026-01-01  02:21:36.0,-200.0,4.0823,0.0,0.5732
3,6,2026-01-01  02:22:12.0,-200.0,4.0536,0.0,0.621
3,6,2026-01-01  02:22:48.0,-200.0,4.0239,0.0,0.6687
3,6,2026-01-01  02:23:24.0,-200.0,3.9853,0.0,0.7165
3,6,2026-01-01  02:24:00.0,-200.0,3.9493,0.0,0.7643
3,6,2026-01-01  02:24:36.0,-200.0,3.9093,0.0,0.812
3,6,2026-01-01  02:25:12.0,-200.0,3.8586,0.0,0.8598
3,6,2026-01-01  02:25:48.0,-200.0,3.8066,0.0,0.9076
3,6,2026-01-01  02:26:24.0,-200.0,3.7494,0.0,0.9553
3,6,2026-01-01  02:27:00.0,-200.0,3.6948,0.0,1.0031
3,6,2026-01-01  02:27:36.0,-200.0,3.6306,0.0,1.0509
3,6,2026-01-01  02:28:12.0,-200.0,3.5628,0.0,1.0986
3,6,2026-01-01  02:28:48.0,-200.0,3.5066,0.0,1.1464
3,6,2026-01-01  02:29:24.0,-200.0,3.4438,0.0,1.1942
3,6,2026-01-01  02:30:00.0,-200.0,3.3839,0.0,1.2419
3,6,2026-01-01  02:30:36.0,-200.0,3.3396,0.0,1.2897
3,6,2026-01-01  02:31:12.0,-200.0,3.2969,0.0,1.3375
3,6,2026-01-01  02:31:48.0,-200.0,3.2494,0.0,1.3852
3,6,2026-01-01  02:32:24.0,-200.0,3.2068,0.0,1.433
3,6,2026-01-01  02:33:00.0,-200.0,3.1732,0.0,1.4808
3,6,2026-01-01  02:33:36.0,-200.0,3.1495,0.0,1.5285
3,6,2026-01-01  02:34:12.0,-200.0,3.1208,0.0,1.5763
3,6,2026-01-01  02:34:48.0,-200.0,3.0985,0.0,1.6241
3,6,2026-01-01  02:35:24.0,-200.0,3.0794,0.0,1.6718
3,6,2026-01-01  02:36:00.0,-200.0,3.0639,0.0,1.7196
3,6,2026-01-01  02:36:36.0,-200.0,3.0529,0.0,1.7674
3,6,2026-01-01  02:37:12.0,-200.0,3.0411,0.0,1.8151
3,6,2026-01-01  02:37:48.0,-200.0,3.0308,0.0,1.8629
3,6,2026-01-01  02:38:24.0,-200.0,3.0194,0.0,1.9107
3,6,2026-01-01  02:39:00.0,-200.0,3.0177,0.0,1.9584
3,6,2026-01-01  02:39:36.0,-200.0,3.0088,0.0,2.0062
3,6,2026-01-01  02:40:12.0,-200.0,3.0098,0.0,2.054
3,6,2026-01-01  02:40:48.0,-200.0,2.9991,0.0,2.1017
3,6,2026-01-01  02:41:24.0,-200.0,2.9996,0.0,2.1495
4,7,2026-01-01  02:42:00.0,200.0,3.0029,0.0479,0.0
4,7,2026-01-01  02:42:36.0,200.0,3.0025,0.0957,0.0
4,7,2026-01-01  02:43:12.0,200.0,3.016,0.1436,0.0
4,7,2026-01-01  02:43:48.0,200.0,3.0205,0.1914,0.0
4,7,2026-01-01  02:44:24.0,200.0,3.0211,0.2393,0.0
4,7,2026-01-01  02:45:00.0,200.0,3.0325,0.2871,0.0
4,7,2026-01-01  02:45:36.0,200.0,3.0405,0.335,0.0
4,7,2026-01-01  02:46:12.0,200.0,3.0427,0.3828,0.0
4,7,2026-01-01  02:46:48.0,200.0,3.0645,0.4307,0.0
4,7,2026-01-01  02:47:24.0,200.0,3.0794,0.4785,0.0
4,7,2026-01-01  02:48:00.0,200.0,3.0986,0.5264,0.0
4,7,2026-01-01  02:48:36.0,200.0,3.1171,0.5742,0.0
4,7,2026-01-01  02:49:12.0,200.0,3.1453,0.6221,0.0
4,7,2026-01-01  02:49:48.0,200.0,3.1755,0.6699,0.0
4,7,2026-01-01  02:50:24.0,200.0,3.2139,0.7178,0.0
4,7,2026-01-01  02:51:00.0,200.0,3.2503,0.7657,0.0
4,7,2026-01-01  02:51:36.0,200.0,3.2929,0.8135,0.0
4,7,2026-01-01  02:52:12.0,200.0,3.3458,0.8614,0.0
4,7,2026-01-01  02:52:48.0,200.0,3.392,0.9092,0.0
4,7,2026-01-01  02:53:24.0,200.0,3.4486,0.9571,0.0
4,7,2026-01-01  02:54:00.0,200.0,3.5032,1.0049,0.0
4,7,2026-01-01  02:54:36.0,200.0,3.5741,1.0528,0.0
4,7,2026-01-01  02:55:12.0,200.0,3.6335,1.1006,0.0
4,7,2026-01-01  02:55:48.0,200.0,3.6941,1.1485,0.0
4,7,2026-01-01  02:56:24.0,200.0,3.7523,1.1963,0.0
4,7,2026-01-01  02:57:00.0,200.0,3.8067,1.2442,0.0
4,7,2026-01-01  02:57:36.0,200.0,3.8595,1.292,0.0
4,7,2026-01-01  02:58:12.0,200.0,3.9063,1.3399,0.0
4,7,2026-01-01  02:58:48.0,200.0,3.9501,1.3877,0.0
4,7,2026-01-01  02:59:24.0,200.0,3.9898,1.4356,0.0
4,7,2026-01-01  03:00:00.0,200.0,4.0285,1.4835,0.0
4,7,2026-01-01  03:00:36.0,200.0,4.0555,1.5313,0.0
4,7,2026-01-01  03:01:12.0,200.0,4.0794,1.5792,0.0
4,7,2026-01-01  03:01:48.0,200.0,4.0999,1.627,0.0
4,7,2026-01-01  03:02:24.0,200.0,4.1185,1.6749,0.0
4,7,2026-01-01  03:03:00.0,200.0,4.141,1.7227,0.0
4,7,2026-01-01  03:03:36.0,200.0,4.151,1.7706,0.0
4,7,2026-01-01  03:04:12.0,200.0,4.1608,1.8184,0.0
4,7,2026-01-01  03:04:48.0,200.0,4.1688,1.8663,0.0
4,7,2026-01-01  03:05:24.0,200.0,4.1742,1.9141,0.0
4,7,2026-01-01  03:06:00.0,200.0,4.1837,1.962,0.0
4,7,2026-01-01  03:06:36.0,200.0,4.1918,2.0098,0.0
4,7,2026-01-01  03:07:12.0,200.0,4.1923,2.0577,0.0
4,7,2026-01-01  03:07:48.0,200.0,4.1964,2.1055,0.0
4,7,2026-01-01  03:08:24.0,200.0,4.1993,2.1534,0.0
4,8,2026-01-01  03:09:00.0,-200.0,4.1974,0.0,0.0473
4,8,2026-01-01  03:09:36.0,-200.0,4.1887,0.0,0.0946
4,8,2026-01-01  03:10:12.0,-200.0,4.1884,0.0,0.1418
4,8,2026-01-01  03:10:48.0,-200.0,4.1813,0.0,0.1891
4,8,2026-01-01  03:11:24.0,-200.0,4.1802,0.0,0.2364
4,8,2026-01-01  03:12:00.0,-200.0,4.1675,0.0,0.2837
4,8,2026-01-01  03:12:36.0,-200.0,4.1623,0.0,0.331
4,8,2026-01-01  03:13:12.0,-200.0,4.1541,0.0,0.3782
4,8,2026-01-01  03:13:48.0,-200.0,4.1353,0.0,0.4255
4,8,2026-01-01  03:14:24.0,-200.0,4.1186,0.0,0.4728
4,8,2026-01-01  03:15:00.0,-200.0,4.1023,0.0,0.5201
4,8,2026-01-01  03:15:36.0,-200.0,4.0796,0.0,0.5673
4,8,2026-01-01  03:16:12.0,-200.0,4.0509,0.0,0.6146
4,8,2026-01-01  03:16:48.0,-200.0,4.0253,0.0,0.6619
4,8,2026-01-01  03:17:24.0,-200.0,3.9957,0.0,0.7092
4,8,2026-01-01  03:18:00.0,-200.0,3.9499,0.0,0.7565
4,8,2026-01-01  03:18:36.0,-200.0,3.9065,0.0,0.8037
4,8,2026-01-01  03:19:12.0,-200.0,3.8557,0.0,0.851
4,8,2026-01-01  03:19:48.0,-200.0,3.8073,0.0,0.8983
4,8,2026-01-01  03:20:24.0,-200.0,3.7465,0.0,0.9456
4,8,2026-01-01  03:21:00.0,-200.0,3.688,0.0,0.9929
4,8,2026-01-01  03:21:36.0,-200.0,3.6345,0.0,1.0401
4,8,2026-01-01  03:22:12.0,-200.0,3.5666,0.0,1.0874
4,8,2026-01-01  03:22:48.0,-200.0,3.5119,0.0,1.1347
4,8,2026-01-01  03:23:24.0,-200.0,3.4543,0.0,1.182
4,8,2026-01-01  03:24:00.0,-200.0,3.3944,0.0,1.2293
4,8,2026-01-01  03:24:36.0,-200.0,3.3428,0.0,1.2765
4,8,2026-01-01  03:25:12.0,-200.0,3.2988,0.0,1.3238
4,8,2026-01-01  03:25:48.0,-200.0,3.2487,0.0,1.3711
4,8,2026-01-01  03:26:24.0,-200.0,3.2086,0.0,1.4184
4,8,2026-01-01  03:27:00.0,-200.0,3.172,0.0,1.4657
4,8,2026-01-01  03:27:36.0,-200.0,3.1463,0.0,1.5129
4,8,2026-01-01  03:28:12.0,-200.0,3.1248,0.0,1.5602
4,8,2026-01-01  03:28:48.0,-200.0,3.1012,0.0,1.6075
4,8,2026-01-01  03:29:24.0,-200.0,3.0768,0.0,1.6548
4,8,2026-01-01  03:30:00.0,-200.0,3.0612,0.0,1.702
4,8,2026-01-01  03:30:36.0,-200.0,3.049,0.0,1.7493
4,8,2026-01-01  03:31:12.0,-200.0,3.0403,0.0,1.7966
4,8,2026-01-01  03:31:48.0,-200.0,3.0295,0.0,1.8439
4,8,2026-01-01  03:32:24.0,-200.0,3.0231,0.0,1.8912
4,8,2026-01-01  03:33:00.0,-200.0,3.017,0.0,1.9384
4,8,2026-01-01  03:33:36.0,-200.0,3.01,0.0,1.9857
4,8,2026-01-01  03:34:12.0,-200.0,3.0064,0.0,2.033
4,8,2026-01-01  03:34:48.0,-200.0,3.0036,0.0,2.0803
4,8,2026-01-01  03:35:24.0,-200.0,2.9997,0.0,2.1276
5,9,2026-01-01  03:36:00.0,200.0,3.0045,0.0474,0.0
5,9,2026-01-01  03:36:36.0,200.0,3.0121,0.0947,0.0
5,9,2026-01-01  03:37:12.0,200.0,3.0126,0.1421,0.0
5,9,2026-01-01  03:37:48.0,200.0,3.0163,0.1894,0.0
5,9,2026-01-01  03:38:24.0,200.0,3.0174,0.2368,0.0
5,9,2026-01-01  03:39:00.0,200.0,3.0313,0.2842,0.0
5,9,2026-01-01  03:39:36.0,200.0,3.0336,0.3315,0.0
5,9,2026-01-01  03:40:12.0,200.0,3.0463,0.3789,0.0
5,9,2026-01-01  03:40:48.0,200.0,3.0663,0.4262,0.0
5,9,2026-01-01  03:41:24.0,200.0,3.0817,0.4736,0.0
5,9,2026-01-01  03:42:00.0,200.0,3.0979,0.521,0.0
5,9,2026-01-01  03:42:36.0,200.0,3.1152,0.5683,0.0
